stamp,strategy,chosen_x,chosen_y,information_gain,loop_closure,localization_uncertainty,safety,distance,collisions_vehicules,collisions_pietons,collisions_obstacles,nb_candidats,safety_min,candidats_penalises,info_gain_min,info_gain_max,loop_closure_max
1789306628,weighted,-6.720544605699117,125.53690885174129,0.25694583919127,0.0,0.8661920428762176,0.7658810879139446,32.0,0,0,0,4,0.7658810879139446,4,0.25694583919127,0.5325527901002968,0.0
1789306630,weighted,-5.617164992246954,149.8403556012059,0.335084723466627,0.0,0.8803585984581723,1.0,32.0,0,0,0,1,1.0,0,0.335084723466627,0.335084723466627,0.0
1789306633,weighted,8.745506291810933,176.551764619863,0.3314109592298512,0.0,0.9025194064993493,1.0,40.0,0,0,0,8,1.0,0,0.20250050210885723,0.7102720314208564,0.0
1789306637,weighted,34.931625550754745,192.36543039265067,0.36046394858405306,0.0,0.9196076261811278,1.0,48.0,0,0,0,8,1.0,0,0.13064872464350272,0.6620695811296334,0.0
1789306641,weighted,58.096157846137594,198.3935865412744,0.4168507732476401,0.0,0.9238615845374278,1.0,48.0,0,0,0,7,1.0,0,0.2915578764142733,0.7215415857713509,0.0
1789306644,weighted,81.95041364887508,199.5080494975924,0.35022092789716813,0.0,0.925552976229437,1.0,48.0,0,0,0,7,1.0,0,0.22742183838789579,0.6786726473410547,0.0
1789306647,weighted,108.02539010172013,199.96262914502012,0.3428901385820446,0.0,0.9252427351231953,1.0,48.0,0,0,0,8,1.0,0,0.0835509138381201,0.6780254848139966,0.0
1789306650,weighted,124.55923760024007,200.25086703065287,0.17058311575282856,0.0,0.9273149796042612,1.0,40.0,0,0,0,4,1.0,0,0.17058311575282856,0.5240677512217983,0.0
1789306652,weighted,142.39354302470747,200.56178092592998,0.1788846488585392,0.0,0.9310501962527925,1.0,32.0,0,0,0,2,1.0,0,0.1788846488585392,0.30176742317734484,0.0
1789306654,weighted,223.76827929660715,112.32183804514408,0.861002878757448,0.0,0.9368134807109688,1.0,176.0,0,0,0,5,1.0,0,0.861002878757448,0.8966659971881903,0.0
1789306700,weighted,131.9687513142765,7.999981374175324,0.7166655508692062,0.763377182152301,0.9427584257435244,1.0,192.0,0,0,0,5,1.0,0,0.7166655508692062,0.7267858338354423,0.763377182152301
1789306722,weighted,118.2621595187667,7.999983182400609,0.0,0.6653849950119552,0.6354914250949619,1.0,40.0,0,0,0,4,1.0,0,0.0,0.0,0.7121058983146731
1789306724,weighted,100.16554402702609,7.99998594754409,0.0,0.5825699176645086,0.6384052156391157,1.0,32.0,0,0,0,3,1.0,0,0.0,0.0,0.5856599566694525
